forest_source,avg_altitude,river_length,In_City,In_Habitat,geometry,id,status1,status2,status3
9890.34473614,1309.9106403,59.7363746275,0,0,"POLYGON ((101.95580924528446 23.143296878898582, 101.90767303924889 23.05992252436107, 101.81140062717736 23.05992252436107, 101.76326442114163 23.143296878898582, 101.81140062717736 23.226671233436036, 101.90767303924889 23.226671233436036, 101.95580924528446 23.143296878898582))",270,none,none,none
9889.01376981,1806.44071964,72.0828999399,0,0,"POLYGON ((102.10021786339166 23.226671233436036, 102.05208165735593 23.143296878898582, 101.95580924528446 23.143296878898582, 101.90767303924889 23.226671233436036, 101.95580924528446 23.31004558797349, 102.05208165735593 23.31004558797349, 102.10021786339166 23.226671233436036))",271,none,none,none
9845.80650195,1774.2434402,98.4117849451,0,0,"POLYGON ((102.2446264814987 23.143296878898582, 102.19649027546296 23.05992252436107, 102.10021786339166 23.05992252436107, 102.05208165735593 23.143296878898582, 102.10021786339166 23.226671233436036, 102.19649027546296 23.226671233436036, 102.2446264814987 23.143296878898582))",272,none,none,none
9793.2269281,1885.99037212,78.7808300843,0,0,"POLYGON ((102.38903509960574 23.226671233436036, 102.34089889357 23.143296878898582, 102.2446264814987 23.143296878898582, 102.19649027546296 23.226671233436036, 102.2446264814987 23.31004558797349, 102.34089889357 23.31004558797349, 102.38903509960574 23.226671233436036))",273,none,none,none
9717.45811655,1580.98313914,109.258525092,0,0,"POLYGON ((102.533443717713 23.143296878898582, 102.48530751167726 23.05992252436107, 102.38903509960574 23.05992252436107, 102.34089889357 23.143296878898582, 102.38903509960574 23.226671233436036, 102.48530751167726 23.226671233436036, 102.533443717713 23.143296878898582))",274,none,none,none
9758.64695201,1426.58296299,94.2697613776,0,0,"POLYGON ((102.67785233582003 23.226671233436036, 102.6297161297843 23.143296878898582, 102.533443717713 23.143296878898582, 102.48530751167726 23.226671233436036, 102.533443717713 23.31004558797349, 102.6297161297843 23.31004558797349, 102.67785233582003 23.226671233436036))",275,none,none,none
9756.26980005,1407.83961053,80.0225622832,0,0,"POLYGON ((102.82226095392707 23.143296878898582, 102.77412474789134 23.05992252436107, 102.67785233582003 23.05992252436107, 102.6297161297843 23.143296878898582, 102.67785233582003 23.226671233436036, 102.77412474789134 23.226671233436036, 102.82226095392707 23.143296878898582))",276,none,none,none
9504.59069149,751.993122416,106.296633206,0,0,"POLYGON ((102.96666957203416 23.226671233436036, 102.91853336599837 23.143296878898582, 102.82226095392707 23.143296878898582, 102.77412474789134 23.226671233436036, 102.82226095392707 23.31004558797349, 102.91853336599837 23.31004558797349, 102.96666957203416 23.226671233436036))",277,none,none,none
9694.8856,972.601877555,89.516844065,0,0,"POLYGON ((103.11107819014137 23.143296878898582, 103.06294198410563 23.05992252436107, 102.96666957203416 23.05992252436107, 102.9185333659986 23.143296878898582, 102.96666957203416 23.226671233436036, 103.06294198410563 23.226671233436036, 103.11107819014137 23.143296878898582))",278,none,none,none
9698.82360571,1946.64323359,32.3535174852,0,0,"POLYGON ((103.2554868082484 23.226671233436036, 103.20735060221267 23.143296878898582, 103.11107819014137 23.143296878898582, 103.06294198410563 23.226671233436036, 103.11107819014137 23.31004558797349, 103.20735060221267 23.31004558797349, 103.2554868082484 23.226671233436036))",279,none,none,none
9909.32348367,1401.90290376,35.0037287209,0,0,"POLYGON ((103.39989542635544 23.143296878898582, 103.3517592203197 23.05992252436107, 103.2554868082484 23.05992252436107, 103.20735060221267 23.143296878898582, 103.2554868082484 23.226671233436036, 103.3517592203197 23.226671233436036, 103.39989542635544 23.143296878898582))",280,none,none,none
9737.37884315,1727.66842447,55.9766114965,0,0,"POLYGON ((103.5443040444627 23.226671233436036, 103.49616783842697 23.143296878898582, 103.39989542635544 23.143296878898582, 103.3517592203197 23.226671233436036, 103.39989542635544 23.31004558797349, 103.49616783842697 23.31004558797349, 103.5443040444627 23.226671233436036))",281,none,none,none
9831.71964794,1578.74627946,69.1788484184,0,0,"POLYGON ((103.68871266256974 23.143296878898582, 103.640576456534 23.05992252436107, 103.5443040444627 23.05992252436107, 103.49616783842697 23.143296878898582, 103.5443040444627 23.226671233436036, 103.640576456534 23.226671233436036, 103.68871266256974 23.143296878898582))",282,none,none,none
9877.41316744,1529.01592902,69.669323536,0,0,"POLYGON ((103.83312128067678 23.226671233436036, 103.78498507464104 23.143296878898582, 103.68871266256974 23.143296878898582, 103.640576456534 23.226671233436036, 103.68871266256974 23.31004558797349, 103.78498507464104 23.31004558797349, 103.83312128067678 23.226671233436036))",283,none,none,none
9886.30207254,1525.32708545,64.0485212448,0,0,"POLYGON ((103.97752989878387 23.143296878898582, 103.92939369274808 23.05992252436107, 103.83312128067678 23.05992252436107, 103.78498507464104 23.143296878898582, 103.83312128067678 23.226671233436036, 103.92939369274808 23.226671233436036, 103.97752989878387 23.143296878898582))",284,none,none,none
9881.23963731,1809.69593366,36.98177977,0,1,"POLYGON ((104.12193851689108 23.226671233436036, 104.07380231085534 23.143296878898582, 103.97752989878387 23.143296878898582, 103.92939369274808 23.226671233436036, 103.97752989878387 23.31004558797349, 104.07380231085534 23.31004558797349, 104.12193851689108 23.226671233436036))",285,none,none,none
9880.26288526,1653.52753248,30.8634332558,0,0,"POLYGON ((104.26634713499811 23.143296878898582, 104.21821092896238 23.05992252436107, 104.12193851689108 23.05992252436107, 104.07380231085534 23.143296878898582, 104.12193851689108 23.226671233436036, 104.21821092896238 23.226671233436036, 104.26634713499811 23.143296878898582))",286,none,none,none
9564.94654904,1443.01125132,21.1274908364,0,0,"POLYGON ((104.41075575310515 23.226671233436036, 104.36261954706941 23.143296878898582, 104.26634713499811 23.143296878898582, 104.21821092896238 23.226671233436036, 104.26634713499811 23.31004558797349, 104.36261954706941 23.31004558797349, 104.41075575310515 23.226671233436036))",287,none,none,none
9827.05674128,1231.26547602,53.8109463133,0,0,"POLYGON ((104.55516437121224 23.143296878898582, 104.50702816517668 23.05992252436107, 104.41075575310515 23.05992252436107, 104.36261954706941 23.143296878898582, 104.41075575310515 23.226671233436036, 104.50702816517668 23.226671233436036, 104.55516437121224 23.143296878898582))",288,none,none,none
9615.40574832,1360.28487358,32.181773678,0,0,"POLYGON ((104.69957298931945 23.226671233436036, 104.65143678328371 23.143296878898582, 104.55516437121241 23.143296878898582, 104.50702816517668 23.226671233436036, 104.55516437121241 23.31004558797349, 104.65143678328371 23.31004558797349, 104.69957298931945 23.226671233436036))",289,none,none,none
9716.45478583,1518.13252615,43.9697484926,0,1,"POLYGON ((104.84398160742649 23.143296878898582, 104.79584540139075 23.05992252436107, 104.69957298931945 23.05992252436107, 104.65143678328371 23.143296878898582, 104.69957298931945 23.226671233436036, 104.79584540139075 23.226671233436036, 104.84398160742649 23.143296878898582))",290,none,none,none
9816.06567676,842.905753727,77.4754535726,0,1,"POLYGON ((104.98839022553358 23.226671233436036, 104.94025401949779 23.143296878898582, 104.84398160742649 23.143296878898582, 104.79584540139075 23.226671233436036, 104.84398160742649 23.31004558797349, 104.94025401949779 23.31004558797349, 104.98839022553358 23.226671233436036))",291,none,none,none
9836.40366972,770.202828672,0.0,0,0,"POLYGON ((105.13279884364078 23.143296878898582, 105.08466263760505 23.05992252436107, 104.98839022553358 23.05992252436107, 104.94025401949779 23.143296878898582, 104.98839022553358 23.226671233436036, 105.08466263760505 23.226671233436036, 105.13279884364078 23.143296878898582))",292,none,none,none
9851.09491979,1617.30409607,0.0,0,0,"POLYGON ((105.27720746174782 23.226671233436036, 105.22907125571209 23.143296878898582, 105.13279884364078 23.143296878898582, 105.08466263760505 23.226671233436036, 105.13279884364078 23.31004558797349, 105.22907125571209 23.31004558797349, 105.27720746174782 23.226671233436036))",293,none,none,none
9795.03960396,1355.49896443,22.5635715531,0,0,"POLYGON ((105.56602469796195 23.226671233436036, 105.51788849192621 23.143296878898582, 105.42161607985486 23.143296878898582, 105.37347987381912 23.226671233436036, 105.42161607985486 23.31004558797349, 105.51788849192621 23.31004558797349, 105.56602469796195 23.226671233436036))",294,none,none,none
9965.52631579,1955.15620792,0.0,0,0,"POLYGON ((98.9232282650355 23.393419942510945, 98.87509205899977 23.31004558797349, 98.77881964692824 23.31004558797349, 98.73068344089268 23.393419942510945, 98.77881964692824 23.47679429704823, 98.87509205899977 23.47679429704823, 98.9232282650355 23.393419942510945))",295,none,none,none
9950.06100552,1253.93808743,34.476117176,0,1,"POLYGON ((99.06763688314254 23.31004558797349, 99.0195006771068 23.226671233436036, 98.9232282650355 23.226671233436036, 98.87509205899977 23.31004558797349, 98.9232282650355 23.393419942510945, 99.0195006771068 23.393419942510945, 99.06763688314254 23.31004558797349))",296,none,none,none
9963.60610766,1319.78562957,81.2963146397,0,1,"POLYGON ((99.21204550124958 23.393419942510945, 99.16390929521401 23.31004558797349, 99.06763688314254 23.31004558797349, 99.0195006771068 23.393419942510945, 99.06763688314254 23.47679429704823, 99.16390929521401 23.47679429704823, 99.21204550124958 23.393419942510945))",297,none,none,none
9913.46256895,1734.46723595,54.9228850131,0,0,"POLYGON ((99.35645411935661 23.31004558797349, 99.30831791332105 23.226671233436036, 99.21204550124958 23.226671233436036, 99.16390929521401 23.31004558797349, 99.21204550124958 23.393419942510945, 99.30831791332105 23.393419942510945, 99.35645411935661 23.31004558797349))",298,none,none,none
9850.46091714,1289.85884401,57.9974144514,0,0,"POLYGON ((99.50086273746388 23.393419942510945, 99.45272653142814 23.31004558797349, 99.35645411935661 23.31004558797349, 99.30831791332105 23.393419942510945, 99.35645411935661 23.47679429704823, 99.45272653142814 23.47679429704823, 99.50086273746388 23.393419942510945))",299,none,none,none
9713.37109887,1517.15144162,35.3172734077,0,0,"POLYGON ((99.64527135557091 23.31004558797349, 99.59713514953518 23.226671233436036, 99.50086273746388 23.226671233436036, 99.45272653142814 23.31004558797349, 99.50086273746388 23.393419942510945, 99.59713514953518 23.393419942510945, 99.64527135557091 23.31004558797349))",300,none,none,none
9813.27813881,1328.90192131,70.4433292747,0,0,"POLYGON ((99.78967997367795 23.393419942510945, 99.74154376764238 23.31004558797349, 99.64527135557091 23.31004558797349, 99.59713514953518 23.393419942510945, 99.64527135557091 23.47679429704823, 99.74154376764238 23.47679429704823, 99.78967997367795 23.393419942510945))",301,none,none,none
9890.38713911,1769.30463534,57.3408011427,0,0,"POLYGON ((99.93408859178521 23.31004558797349, 99.88595238574948 23.226671233436036, 99.78967997367795 23.226671233436036, 99.74154376764238 23.31004558797349, 99.78967997367795 23.393419942510945, 99.88595238574948 23.393419942510945, 99.93408859178521 23.31004558797349))",302,none,none,none
9814.28660436,1985.93484093,86.773873224,0,0,"POLYGON ((100.07849720989225 23.393419942510945, 100.03036100385651 23.31004558797349, 99.93408859178521 23.31004558797349, 99.88595238574948 23.393419942510945, 99.93408859178521 23.47679429704823, 100.03036100385651 23.47679429704823, 100.07849720989225 23.393419942510945))",303,none,none,none
9896.52813973,1294.45629764,53.3332553249,0,0,"POLYGON ((100.22290582799928 23.31004558797349, 100.17476962196355 23.226671233436036, 100.07849720989225 23.226671233436036, 100.03036100385651 23.31004558797349, 100.07849720989225 23.393419942510945, 100.17476962196355 23.393419942510945, 100.22290582799928 23.31004558797349))",304,none,none,none
9744.20861619,1526.88737202,87.8586422811,0,0,"POLYGON ((100.36731444610632 23.393419942510945, 100.31917824007058 23.31004558797349, 100.22290582799928 23.31004558797349, 100.17476962196372 23.393419942510945, 100.22290582799928 23.47679429704823, 100.31917824007058 23.47679429704823, 100.36731444610632 23.393419942510945))",305,none,none,none
9887.91014188,1297.86752785,63.6238978378,0,0,"POLYGON ((100.51172306421358 23.31004558797349, 100.46358685817785 23.226671233436036, 100.36731444610632 23.226671233436036, 100.31917824007058 23.31004558797349, 100.36731444610632 23.393419942510945, 100.46358685817785 23.393419942510945, 100.51172306421358 23.31004558797349))",306,none,none,none
9951.16737064,1297.76352837,60.5304244115,0,0,"POLYGON ((100.65613168232062 23.393419942510945, 100.60799547628488 23.31004558797349, 100.51172306421358 23.31004558797349, 100.46358685817785 23.393419942510945, 100.51172306421358 23.47679429704823, 100.60799547628488 23.47679429704823, 100.65613168232062 23.393419942510945))",307,none,none,none
9944.53230447,1645.67950649,48.2488143929,0,0,"POLYGON ((100.80054030042766 23.31004558797349, 100.75240409439192 23.226671233436036, 100.65613168232062 23.226671233436036, 100.60799547628488 23.31004558797349, 100.65613168232062 23.393419942510945, 100.75240409439192 23.393419942510945, 100.80054030042766 23.31004558797349))",308,none,none,none
9928.73146708,1501.8058947,43.9668930508,0,0,"POLYGON ((100.94494891853492 23.393419942510945, 100.89681271249918 23.31004558797349, 100.80054030042766 23.31004558797349, 100.75240409439192 23.393419942510945, 100.80054030042766 23.47679429704823, 100.89681271249918 23.47679429704823, 100.94494891853492 23.393419942510945))",309,none,none,none
9927.45533141,1394.14090277,62.6211892923,0,0,"POLYGON ((101.08935753664196 23.31004558797349, 101.04122133060622 23.226671233436036, 100.94494891853492 23.226671233436036, 100.89681271249918 23.31004558797349, 100.94494891853492 23.393419942510945, 101.04122133060622 23.393419942510945, 101.08935753664196 23.31004558797349))",310,via,via,none
9948.75362694,1784.42985954,49.7464724671,0,0,"POLYGON ((101.23376615474899 23.393419942510945, 101.18562994871326 23.31004558797349, 101.08935753664196 23.31004558797349, 101.04122133060622 23.393419942510945, 101.08935753664196 23.47679429704823, 101.18562994871326 23.47679429704823, 101.23376615474899 23.393419942510945))",311,via,via,none
9921.14395343,1245.63292892,82.2952585349,0,0,"POLYGON ((101.37817477285603 23.31004558797349, 101.33003856682029 23.226671233436036, 101.23376615474899 23.226671233436036, 101.18562994871326 23.31004558797349, 101.23376615474899 23.393419942510945, 101.33003856682029 23.393419942510945, 101.37817477285603 23.31004558797349))",312,none,none,none
9908.05057351,1323.9594997,79.4354079312,0,0,"POLYGON ((101.52258339096329 23.393419942510945, 101.47444718492756 23.31004558797349, 101.37817477285603 23.31004558797349, 101.33003856682029 23.393419942510945, 101.37817477285603 23.47679429704823, 101.47444718492756 23.47679429704823, 101.52258339096329 23.393419942510945))",313,none,none,none
